"720959964647268352 ","2016-04-15","13:00","UniFirst Careers","UniFirstCareers","The “8th Best Best Company to Sell For by Selling Power Magazine & ‘Platinum 400 – Best Big Companies’ List by Forbes. Come join our team!","UniFirst Corporation #Sales #Job: Outside Sales Representative - UniFirst (#Tampa, FL) https://t.co/VaWPK6TTz7 #B2B https://t.co/CxjcifmOLK",,,"27.9363828","-82.37773350000001","US","Florida, USA","http://pbs.twimg.com/profile_images/614503864394469376/YPTYziRY_normal.jpg","1119","1277","329","en","http://www.twitter.com/UniFirstCareers/status/720959964647268352"
"720959962818555904 ","2016-04-15","13:00","TMJ - BHM Manuf Jobs","tmj_bhm_manuf","Follow this account for geo-targeted Manufacturing job tweets in Birmingham, AL. Need help? Tweet us at @CareerArc!","Can you recommend anyone for this #job? Washroom Operator - https://t.co/Dfvw0YEliY #cintasjobs #Bessemer, AL #Manufacturing #Hiring",,,"33.4017766","-86.954437","US","Bessemer, AL","http://pbs.twimg.com/profile_images/672390326691098624/2hRB6yJo_normal.jpg","224","201","11","en","http://www.twitter.com/tmj_bhm_manuf/status/720959962818555904"
"720959962365566976 ","2016-04-15","13:00","Keds Careers","KedsCareers","Ladies First since 1916. Whether it’s her love of fashion or crushing it in her career, Keds® supports what she’s all about and who she aspires to be.","Want to work at Wolverine Worldwide? We're #hiring in #LEXINGTON, MA! Click for details: https://t.co/h0PDcDSAn2 #Job #stepintoourshoes",,,"42.4430372","-71.2289641","US","Massachusetts, USA","http://pbs.twimg.com/profile_images/693116214453731328/vqZpeq3a_normal.jpg","73","209","2","en","http://www.twitter.com/KedsCareers/status/720959962365566976"
"720959962160082946 ","2016-04-15","13:00","Premise Health","PremiseJobs","Premise Health onsite health programs help people – and the organizations they work for – keep their edge, day after day.","Want to work at Premise Health? We're #hiring in #NewYork, NY! Click for details: https://t.co/sfEg88MYrL #NPJobs https://t.co/xNAf4i31yv",,,"40.7127837","-74.0059413","US","Manhattan, NY","http://pbs.twimg.com/profile_images/702600519643103232/Rb7n5Con_normal.jpg","506","388","196","en","http://www.twitter.com/PremiseJobs/status/720959962160082946"
"720959961652572160 ","2016-04-15","13:00","Ingram Content Group","IngramContent","The world is reading. Ingram helps connect people across the globe with the books they want—print and digital—when they need them, in the simplest ways.","Ingram Content Group: Library Processor (#Chambersburg, PA) https://t.co/r73qFSNRQN #publishing #books #Job #Jobs https://t.co/Q873ejK2sh",,,"39.9375911","-77.6611022","US","Chambersburg, PA","http://pbs.twimg.com/profile_images/666644551298248705/q4oMZEj8_normal.jpg","6434","3505","389","en","http://www.twitter.com/IngramContent/status/720959961652572160"
"720959961518313472 ","2016-04-15","13:00","ACA Talent Jobs","ACATalentJobs","We're putting great people to work by humanizing recruitment and transforming how people get hired. Speak to a recruiter at 888-750-5627.","#Sales #Job in #Miami, FL: Small Business Sales Representative at ACA Talent https://t.co/H8gxNgjbMx #nowhiring #Veterans #Jobs #Hiring",,,"25.7616798","-80.1917902","US","Miami, FL","http://pbs.twimg.com/profile_images/659014301508759552/CVb6OX_J_normal.jpg","111","10","215","en","http://www.twitter.com/ACATalentJobs/status/720959961518313472"
"720959961036038145 ","2016-04-15","13:00","IASIS Careers","IASISCareers","When you join IASIS, you become part of a team that is committed to caring. Our goal is to approach every situation and every patient with a caring heart.","Can you recommend anyone for this #Nursing #job? https://t.co/wzJGfYQc1p #MedField #WestValleyCity, UT #Hiring https://t.co/X1dkOQUUVI",,,"40.6980597","-111.99086","US","West Valley City, UT","http://pbs.twimg.com/profile_images/677541200551784448/wTBBM-Cg_normal.png","74","213","50","en","http://www.twitter.com/IASISCareers/status/720959961036038145"
"720959960423616512 ","2016-04-15","13:00","Mission Search","MissionSearch","Mission Search Staffing & Recruitment  #Healthcare #Oncology Government  877-465-6286 #Executive Search, #Interim #Leadership, #Physician Services #Radiation","Want to work in #FtLauderdalae, FL? View our latest opening: https://t.co/jf3Trw6UWq #Healthcare #Job #Jobs #Hiring https://t.co/GX2lnwMf9P",,,"26.1224386","-80.1373174","US","Fort Lauderdale, FL","http://pbs.twimg.com/profile_images/3472537236/b30b6ece0c82687c0c91db8c7af0b0e9_normal.png","527","433","97","en","http://www.twitter.com/MissionSearch/status/720959960423616512"
"720959958573973505 ","2016-04-15","13:00","PRMC Jobs","PRMCJobs",,"Want to work in #Salisbury, MD? View our latest opening: https://t.co/2gbrynlzkd #Nursing #rn #healthcare #health https://t.co/ZQ56ggPaPS",,,"38.3606736","-75.5993692","US","Salisbury, MD","http://pbs.twimg.com/profile_images/636530899153211392/RRJMsDJz_normal.png","30","21","28","en","http://www.twitter.com/PRMCJobs/status/720959958573973505"
"720959958024654848 ","2016-04-15","13:00","De'Shaun Carpenter","St8OuttaBama","Hoover High School in Hoover, Alabama class of 2013... Favorite sports teams are LA LAKERS ALABAMA CRIMSON TIDE,.#LAKERSNATION #ROLLTIDEROLL","I just watched yesterday's @SportsNation and that heard @MichelleDBeadle  say Kobe tried to ruin the woman's life that tried to ruin his",,,"33.3585293","-86.8419949","US","Hoover, AL","http://pbs.twimg.com/profile_images/440874871367548928/7oi4ikrb_normal.jpeg","283","641","4","en","http://www.twitter.com/St8OuttaBama/status/720959958024654848"
